Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/15          __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::difference_type __gnu_cxx::operator-<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [41]
                0.00    0.00       1/1           void std::__insertion_sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) [199]
-----------------------------------------------
                0.00    0.00       1/1           Point* std::vector<Point, std::allocator<Point> >::_M_allocate_and_copy<std::_Deque_iterator<Point, Point&, Point*> >(unsigned long, std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>) [186]
[205]    0.0    0.00    0.00       1         Point* std::__uninitialized_copy_a<std::_Deque_iterator<Point, Point&, Point*>, Point*, Point>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*, std::allocator<Point>&) [205]
                0.00    0.00       2/42          std::_Deque_iterator<Point, Point&, Point*>::_Deque_iterator(std::_Deque_iterator<Point, Point&, Point*> const&) [20]
                0.00    0.00       1/1           Point* std::uninitialized_copy<std::_Deque_iterator<Point, Point&, Point*>, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*) [202]
-----------------------------------------------
                0.00    0.00       1/1           Point* std::__uninitialized_copy<true>::__uninit_copy<std::_Deque_iterator<Point, Point&, Point*>, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*) [179]
[206]    0.0    0.00    0.00       1         Point* std::copy<std::_Deque_iterator<Point, Point&, Point*>, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*) [206]
                0.00    0.00       2/42          std::_Deque_iterator<Point, Point&, Point*>::_Deque_iterator(std::_Deque_iterator<Point, Point&, Point*> const&) [20]
                0.00    0.00       2/2           std::_Deque_iterator<Point, Point&, Point*> std::__miter_base<std::_Deque_iterator<Point, Point&, Point*> >(std::_Deque_iterator<Point, Point&, Point*>) [135]
                0.00    0.00       1/1           Point* std::__copy_move_a<false, std::_Deque_iterator<Point, Point&, Point*>, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*) [191]
-----------------------------------------------
                0.00    0.00       1/1           Convex::findConvexHull_using_deque() [151]
[207]    0.0    0.00    0.00       1         void std::sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) [207]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) [158]
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) [209]
-----------------------------------------------
                0.00    0.00       1/1           Convex::findConvexHull_using_vector() [152]
[208]    0.0    0.00    0.00       1         void std::sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) [208]
                0.00    0.00       1/1           __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> __gnu_cxx::__ops::__iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) [160]
                0.00    0.00       1/1           void std::__sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) [210]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) [207]
[209]    0.0    0.00    0.00       1         void std::__sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) [209]
                0.00    0.00       1/18          bool __gnu_cxx::operator!=<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [33]
                0.00    0.00       1/15          __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::difference_type __gnu_cxx::operator-<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [41]
                0.00    0.00       1/2           long std::__lg<long>(long) [144]
                0.00    0.00       1/1           void std::__introsort_loop<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) [200]
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) [203]
-----------------------------------------------
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) [208]
[210]    0.0    0.00    0.00       1         void std::__sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) [210]
                0.00    0.00       1/18          bool __gnu_cxx::operator!=<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [33]
                0.00    0.00       1/15          __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::difference_type __gnu_cxx::operator-<Point*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > const&) [41]
                0.00    0.00       1/2           long std::__lg<long>(long) [144]
                0.00    0.00       1/1           void std::__introsort_loop<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) [201]
                0.00    0.00       1/1           void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) [204]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [149] run_convexHull_deque(Convex&) [170] std::_Deque_base<Point, std::allocator<Point> >::_M_initialize_map(unsigned long) [189] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::min_element<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}) (stl_algo.h)
 [150] run_convexHull_vector(Convex&) [171] std::_Deque_base<Point, std::allocator<Point> >::_M_deallocate_node(Point*) [190] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::min_element<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}) (stl_algo.h)
  [28] Convex::orientation(Point, Point, Point) [172] std::_Deque_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [90] __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > > std::__miter_base<__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >)
 [109] Convex::calculate_area() [173] std::_Deque_base<Point, std::allocator<Point> >::_Deque_base() [135] std::_Deque_iterator<Point, Point&, Point*> std::__miter_base<std::_Deque_iterator<Point, Point&, Point*> >(std::_Deque_iterator<Point, Point&, Point*>)
  [26] Convex::calculate_distance(Point, Point) [174] std::_Deque_base<Point, std::allocator<Point> >::~_Deque_base() [16] Point* std::__niter_base<Point*>(Point*)
 [151] Convex::findConvexHull_using_deque() [175] Point* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Point, Point>(Point*, Point*, Point*) [91] Point const* std::__niter_base<Point const*, std::vector<Point, std::allocator<Point> > >(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >)
 [152] Convex::findConvexHull_using_vector() [120] Point* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Point const, Point>(Point const*, Point const*, Point*) [136] std::_Deque_iterator<Point, Point&, Point*> std::__niter_base<std::_Deque_iterator<Point, Point&, Point*> >(std::_Deque_iterator<Point, Point&, Point*>)
  [61] Convex::add_vx(float, float) [64] void std::_Destroy_aux<true>::__destroy<Point*>(Point*, Point*) [102] Point* std::__niter_wrap<Point*>(Point* const&, Point*)
 [110] Convex::Convex(int)    [50] std::_Vector_base<Point, std::allocator<Point> >::_M_allocate(unsigned long) [36] Point* std::__relocate_a<Point*, Point*, std::allocator<Point> >(Point*, Point*, Point*, std::allocator<Point>&)
 [111] Convex::~Convex()     [121] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl(std::allocator<Point> const&) [137] Point* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*>(__gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >, Point*)
  [18] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::__normal_iterator(Point* const&) [82] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::_Vector_impl() [191] Point* std::__copy_move_a<false, std::_Deque_iterator<Point, Point&, Point*>, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*)
  [47] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator--() [68] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl::~_Vector_impl() [138] int std::__countl_zero<unsigned long>(unsigned long)
  [42] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >::operator++() [39] std::_Vector_base<Point, std::allocator<Point> >::_M_deallocate(Point*, unsigned long) [192] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::__min_element<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>) (stl_algo.h)
  [77] __gnu_cxx::__normal_iterator<Point const*, std::vector<Point, std::allocator<Point> > >::__normal_iterator(Point const* const&) [122] std::_Vector_base<Point, std::allocator<Point> >::_M_create_storage(unsigned long) [193] __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > std::__min_element<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>) (stl_algo.h)
  [48] __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [69] std::_Vector_base<Point, std::allocator<Point> >::_Vector_impl_data::_Vector_impl_data() [194] Point* std::__copy_move_a1<false, Point, Point&, Point*, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*)
  [93] __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>&&) (predefined_ops.h) [24] std::_Vector_base<Point, std::allocator<Point> >::_M_get_Tp_allocator() [195] Point* std::__copy_move_a1<false, Point*, Point*>(Point*, Point*, Point*)
  [66] bool __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>::operator()<Point, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(Point&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) (predefined_ops.h) [123] std::_Vector_base<Point, std::allocator<Point> >::_Vector_base(unsigned long, std::allocator<Point> const&) [139] Point* std::__copy_move_a1<false, Point const*, Point*>(Point const*, Point const*, Point*)
  [94] __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>::_Val_comp_iter(__gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>&&) (predefined_ops.h) [83] std::_Vector_base<Point, std::allocator<Point> >::_Vector_base() [196] Point* std::__copy_move_a2<false, Point*, Point*>(Point*, Point*, Point*)
  [67] bool __gnu_cxx::__ops::_Val_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>::operator()<Point, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(Point&, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) (predefined_ops.h) [70] std::_Vector_base<Point, std::allocator<Point> >::~_Vector_base() [140] Point* std::__copy_move_a2<false, Point const*, Point*>(Point const*, Point const*, Point*)
 [153] __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}) (predefined_ops.h) [176] std::numeric_limits<long>::max() [37] std::enable_if<std::__is_bitwise_relocatable<Point, void>::value, Point*>::type std::__relocate_a_1<Point, Point>(Point*, Point*, Point*, std::allocator<Point>&)
  [95] bool __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point, Point)#1}>::operator()<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) (predefined_ops.h) [124] std::_Deque_iterator<Point, Point&, Point*>::_M_set_node(Point**) [197] Point* std::__copy_move_dit<false, Point, Point&, Point*, Point*>(std::_Deque_iterator<Point, Point&, Point*>, std::_Deque_iterator<Point, Point&, Point*>, Point*)
 [154] __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}) (predefined_ops.h) [58] std::_Deque_iterator<Point, Point&, Point*>::_S_buffer_size() [46] std::__deque_buf_size(unsigned long)
  [96] bool __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>::operator()<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) (predefined_ops.h) [20] std::_Deque_iterator<Point, Point&, Point*>::_Deque_iterator(std::_Deque_iterator<Point, Point&, Point*> const&) [198] void std::__insertion_sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
 [155] __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}) (predefined_ops.h) [125] std::_Deque_iterator<Point, Point&, Point*>::_Deque_iterator() [199] void std::__insertion_sort<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
  [97] bool __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point, Point)#1}>::operator()<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > > >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >) (predefined_ops.h) [126] std::_Deque_iterator<Point, Point&, Point*>::operator-=(long) [200] void std::__introsort_loop<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_deque()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
 [156] __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>::_Iter_comp_iter(Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}) (predefined_ops.h) [84] std::_Deque_iterator<Point, Point&, Point*>::operator--() [201] void std::__introsort_loop<__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}> >(__gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, __gnu_cxx::__normal_iterator<Point*, std::vector<Point, std::allocator<Point> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<Convex::findConvexHull_using_vector()::{lambda(Point const&, Point const&)#1}>) (stl_algo.h)
